"Wavelength","Rad_mean","Rad_sd"
1325,0.0101859319629148,0.000462697432718118
1326,0.00977494569029659,0.00044135414006188
1327,0.00938887627329677,0.000421998819193669
1328,0.00902259321184829,0.000403632291719234
1329,0.00869728182209656,0.000388602857647841
1330,0.00840810896363109,0.000374099927788474
1331,0.00816188405035064,0.000360131429364142
1332,0.00793236392783001,0.000348743737147266
1333,0.0077506357897073,0.000339377289896134
1334,0.00755546979838982,0.000330599193339416
1335,0.00739486317150295,0.000326873548693567
1336,0.00718842274742201,0.000317978297131481
1337,0.00699066279921681,0.000306857578708124
1338,0.0067312727519311,0.000296078707382398
1339,0.00644167104735971,0.000284589980684971
1340,0.00610029037343338,0.000269653632668426
1341,0.00571875820169225,0.000254404962157892
1342,0.00528912827838212,0.000237732792316654
1343,0.0048310538334772,0.000216934450271909
1344,0.00435169047792442,0.000193522832615773
1345,0.00385893457569182,0.000170758949377186
1346,0.00337076255003922,0.000149203285109187
1347,0.00289890640182421,0.000128025684310137
1348,0.00244739699352067,0.000108615080963871
1349,0.00203090556082316,9.03497963466438e-05
1350,0.00165953887568321,7.3923460935649e-05
1351,0.00132780194107909,5.97347926725177e-05
1352,0.00104687701939838,4.88992894334311e-05
1353,0.000809324771980755,4.17937414003501e-05
1354,0.000618268793041352,3.70575283980054e-05
1355,0.000464948073204141,3.21438293858763e-05
1356,0.000344196608639322,2.91892629059941e-05
1357,0.000251341530383797,2.46009011783545e-05
1358,0.000183788332906261,2.26460778834413e-05
1359,0.000129071669070982,2.18534494073858e-05
1360,9.76890900165017e-05,2.3042897123623e-05
1361,7.01489780567499e-05,2.26740417672406e-05
1362,5.77603831015949e-05,2.17829770067968e-05
1363,4.54816994556495e-05,2.15218352469082e-05
1364,4.12806148462153e-05,2.01383590040194e-05
1365,3.7263115159476e-05,2.01382834917649e-05
1366,3.65010136946964e-05,2.02785951024047e-05
1367,3.80434442053001e-05,2.03712237736431e-05
1368,4.12578019859211e-05,2.01648655566052e-05
1369,4.30383989464644e-05,2.05677549839159e-05
1370,4.75876500345862e-05,1.96691427540542e-05
1371,5.23343238205598e-05,1.9813455615695e-05
1372,5.49766957692555e-05,2.02681044418003e-05
1373,5.78543846029334e-05,2.03493043568917e-05
1374,6.05466360093487e-05,2.02863050771057e-05
1375,6.12451849201534e-05,2.08444892937098e-05
1376,6.16813752139933e-05,1.98213760801168e-05
1377,6.27055289442069e-05,1.99007651212504e-05
1378,6.19709277043512e-05,1.95567470809045e-05
1379,5.87248925717176e-05,1.96814832032799e-05
1380,5.71733169476829e-05,2.01252230702986e-05
1381,5.79029377786355e-05,1.95418637367046e-05
1382,5.77323898210125e-05,1.97983993772713e-05
1383,5.8830347447838e-05,1.95603295433106e-05
1384,6.26899037933981e-05,1.94805440650476e-05
1385,6.64244038455308e-05,2.04739133891384e-05
1386,7.15979275810241e-05,1.86308283583757e-05
1387,7.78360338154016e-05,1.82442729663468e-05
1388,8.28633528180944e-05,1.80476678797746e-05
1389,8.70310993559542e-05,1.73548170340053e-05
1390,9.14944741998625e-05,1.70631584123375e-05
1391,9.48510270973202e-05,1.77105208137159e-05
1392,0.000100565757693403,1.76982086756359e-05
1393,0.000107690472777904,1.83116250554826e-05
1394,0.000113600161093927,1.88254290535652e-05
1395,0.000120142291234515,1.87952400708016e-05
1396,0.000126761003557476,1.85383790414956e-05
1397,0.000131694569754472,1.91603869040025e-05
1398,0.00013801768040139,2.03915462683064e-05
1399,0.000145396455081936,2.00170351914269e-05
1400,0.000152899578097276,1.99008133952136e-05
1401,0.000162108897529833,1.97830573138785e-05
1402,0.000171947064882261,1.94093594341222e-05
1403,0.000183277236137656,1.96568168684696e-05
1404,0.000197832858466427,1.93963824581825e-05
1405,0.000214734941328061,1.84317435982317e-05
1406,0.000234740367159247,1.93685636211836e-05
1407,0.000256765998055926,1.98526166403916e-05
1408,0.000281442211344256,2.03088058272974e-05
1409,0.000308295071226894,2.11502222944969e-05
1410,0.000336599618603941,2.38802745323713e-05
1411,0.000366955985373352,2.40007819093418e-05
