"Wavelength","Rad_mean","Rad_sd"
1730,0.024110171450302,0.00114621666752946
1731,0.0239668916165829,0.00113817050928866
1732,0.0238296111300588,0.00113151388925425
1733,0.0237022092472762,0.00112706762596474
1734,0.0235857222229242,0.00112130071991599
1735,0.0234819852281362,0.00111911923489128
1736,0.0233855821704492,0.00111687065844415
1737,0.0233027783874422,0.00111407827565258
1738,0.0232222229987383,0.00111016164551118
1739,0.0231444980856031,0.00110612209171597
1740,0.0230761513253674,0.00110229513056772
1741,0.023012180281803,0.00109561861623282
1742,0.0229586265608668,0.0010914167511681
1743,0.0229240513825789,0.00109022547262664
1744,0.0228828308638185,0.00108747263974412
1745,0.0228433547820896,0.00108438063770837
1746,0.0228067545220256,0.00108184464254795
1747,0.0227695737779141,0.00107777079959553
1748,0.022732368959114,0.00107602813190465
1749,0.0227095152065158,0.00107785490295194
1750,0.022665204629302,0.00107631581338394
1751,0.0226210124557838,0.00107433678447061
1752,0.0225486985314637,0.00107142294761934
1753,0.0224553385702893,0.00106609356385961
1754,0.0223457274306565,0.00106067576344771
1755,0.0222148445993662,0.00105569860329247
1756,0.0220679093617946,0.00104887521001059
1757,0.0219038355816156,0.00103970427140342
1758,0.0217244877759367,0.00103139183444275
1759,0.0215178116876632,0.00102303561577348
1760,0.021317569478415,0.00101374128102744
1761,0.0211095226276666,0.00100397523288726
1762,0.0208960839593783,0.000994216599448137
1763,0.0206791769014671,0.000984137966271085
1764,0.0204591288277879,0.000972538343728604
1765,0.0202355207456276,0.000960108991897797
1766,0.0199969927826896,0.000948458758815094
1767,0.0197623146697879,0.000936201271302985
1768,0.0194892683392391,0.000923239668845475
1769,0.0191909888666123,0.000912076072907504
1770,0.018878944190219,0.00089720989185969
1771,0.018543626233004,0.000879086466684816
1772,0.0181942861666903,0.000862498710956874
1773,0.0178253985010088,0.000845400433287906
1774,0.0174472181871533,0.000828092240112124
1775,0.0170652151480317,0.000810975005044546
1776,0.0166892576543614,0.000793253902472069
1777,0.0163263557991013,0.00077487333721694
1778,0.0159786179056391,0.000755931297164723
1779,0.0156443472765386,0.000738569262700435
1780,0.0153523304034024,0.000724684647602709
1781,0.0150571907032281,0.000710932606723218
1782,0.0148012167355046,0.000702161648090098
1783,0.0145055101579055,0.000688821074152861
1784,0.0141955807432532,0.000670706123763442
1785,0.0138638430507854,0.000654881104888238
1786,0.0135118163609877,0.000638537021469351
1787,0.0131291735870764,0.000621838805733092
1788,0.0127375464420766,0.000608681950090282
1789,0.0122930224984884,0.000590002659303389
1790,0.011802813289687,0.000567323462314045
1791,0.011281195259653,0.000543239584255917
1792,0.0107040516962297,0.000515332724413094
1793,0.0101263676024973,0.000488307142443582
1794,0.0095119615807198,0.000459513813944109
1795,0.00891069484176114,0.000432156981846702
1796,0.00829474702244624,0.000404582306824037
1797,0.00770120515255257,0.000377623414062511
1798,0.00710415413603187,0.00035171763511158
1799,0.00654533593216911,0.000325513420603127
1800,0.00599374871933833,0.000298774018227148
1801,0.00550486135762185,0.000273846395485394
1802,0.00505632792366669,0.000249212879224912
1803,0.00464986010105349,0.000228144723798155
1804,0.00430194501648657,0.000209960869179295
1805,0.00396712717832997,0.000194169186387095
1806,0.0036495531804394,0.000180847438114345
1807,0.00335069968830794,0.000168542552543754
1808,0.00307748459395953,0.000155370585416713
1809,0.002821079865098,0.000142729249859287
1810,0.00257728702214081,0.000130520311433352
1811,0.00234264960919972,0.000117094888336005
1812,0.00211449352267664,0.000108455335108532
1813,0.00189641525852494,0.000100894606339949
1814,0.00169716142641846,9.3507798823203e-05
1815,0.0015191708796192,8.52903707450645e-05
1816,0.00136392532993341,7.7564843330758e-05
1817,0.00123111509223236,6.93733694678586e-05
1818,0.00110953894210979,6.45762242729606e-05
1819,0.0010094006464351,6.06753617572366e-05
1820,0.000912247601372655,5.82991040331194e-05
1821,0.000829274015850387,5.90202039925869e-05
1822,0.000747420239786152,5.71273444172434e-05
1823,0.00067328005345189,5.26642723720454e-05
1824,0.000598491037817439,4.99804031830855e-05
1825,0.000525623945868574,4.66519011490604e-05
1826,0.000453634506411618,4.37937370955831e-05
1827,0.000379097852128325,4.30658628747512e-05
1828,0.000314370122214314,4.19614249470958e-05
1829,0.000253522241619066,4.12933540261857e-05
1830,0.000203871614103264,4.14569627847798e-05
1831,0.000337441040064732,0.000227093577034078
1832,0.000237874083595671,0.000125342602246454
1833,0.000184001106706546,0.00019309465007412
1834,0.000135969980425443,0.000297721878806486
1835,0.000119888984750105,0.000421537865284927
1836,9.85655032868271e-05,0.000490074061359327
